Sku Code,SKU Name,Model,Department,Brand,Category Name,SKU Status,COGS,Selling Price,Website Status,Oct,Nov,oct_rev,nov_rev
CLR-MGNTIC-PHN-ON-NORD3,Clear Magnetic Phone Case For OnePlus Nord 3,OnePlus Nord 3,M.A,Generic-Clear Case,Generic Case,Under Discussion,0.0,521.0,Active,3.1296521739130436,2.9731695652173915,1630.5487826086958,1549.021343478261
SKPR-SL-MUST-YELW-DOB-XL,DailyObjects Mustard Yellow Skipper Sleeve XL For MacBook/Laptop upto 40.64cm (16 inch),,D.G,Skipper Sleeves XL,Skipper Sleeve Xl Mustard Yellow,,,1299.0,active,1.2549456521739129,1.1921983695652172,1630.1744021739128,1548.6656820652172
TAN-LTHER-AP-ARPD4,Tan Leatherite AirPods 4 Case Cover,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,377.0,1443.0,Active,1.0816770186335403,1.0275931677018633,1560.8599378881986,1482.8169409937886
CNDY-CANE-PUFT-FRTUN-FISH-CHRM,Candy Cane Puft Fortune Fish Charm,,D.G,Fish Charm,Puft Collection,,,585.66375,active,2.5940217391304348,2.464320652173913,1519.2244993206523,1443.2632743546196
SCRLT-RED-CRDSAFD-PHN-WALT,DailyObjects Scarlet Red CardSafe Leather Phone Wallet,,D.G,Phone Cardsafe,New Wander wallet,End of life,,704.76,active,2.054184782608696,1.951475543478261,1447.7072673913044,1375.321904021739
LAGON-PVT-EXPNDBL-CRSBDY-SML,Lagoon Pivot Expandable Crossbody - Small,,D.G,Pivot Crossbody Small,PIVOT COLLECTION,,,911.51,active,1.5073369565217392,1.4319701086956522,1373.9527092391304,1305.255073777174
MNT-PUFT-PURFECT-CHRM,Mint Puft Purrfect Charm,,D.G,Purrfect Charm,Puft Collection,,,597.454,active,2.2902173913043478,2.1757065217391305,1368.2995413043477,1299.8845642391304
KVLR-CORE-USB-CHRGNG-CABLE-60W,DailyObjects SURGE™ Kevlar Core USB-C 60W Charging Cable,,M.A,Surge Charging System,Wireless Charger,Continue,196.0,583.0,Active,2.3113253856942495,2.195759116409537,1347.5026998597475,1280.12756486676
TRACTA-RED-SKIN-CRWLT,DailyObjects Terracotta Red SkinnyFit Card Wallet,,D.G,Skinny Fit,Fliptop Vegan Tan,,,382.6025,active,3.2863451086956523,3.1220278532608696,1257.3638544497285,1194.495661727242
WLNT-BRWN-CRDSAFD-PHN-WALT,DailyObjects Walnut Brown CardSafe Phone Wallet,,D.G,Phone Cardsafe,New Wander wallet,,,702.9399999999999,active,1.7854347826086956,1.6961630434782606,1255.0535260869565,1192.3008497826083
BSLT-PVT-EXPNDBL-CRSBDY-MED,Basalt Pivot Expandable Crossbody - Medium,,D.G,Pivot Crossbody Medium,PIVOT COLLECTION,,,1410.474,active,0.841304347826087,0.7992391304347826,1186.6379086956522,1127.3060132608693
BSLT-PVT-EXPNDBL-CRSBDY-LRG,Basalt Pivot Expandable Crossbody - Large,,D.G,Pivot Crossbody Large,PIVOT COLLECTION,,,1748.07,active,0.6309782608695652,0.5994293478260869,1102.994168478261,1047.8444600543478
CNDY-CANE-PUFT-WSHNG-STR-CHRM,Candy Cane Puft Wishing Star Charm,,D.G,Star Charm,Puft Collection,,,599.0,active,1.656317934782609,1.5735020380434783,992.1344429347828,942.5277207880436
YELW-PUFT-WSHNG-STR-CHRM,Yellow Puft Wishing Star Charm,,D.G,Star Charm,Puft Collection,,,593.565,active,1.6650815217391304,1.5818274456521737,988.334113451087,938.9174077785326
TEMP-GLAS-APLCTOR-AP-IPH14PROMAX,Tempered Glass With Applicator iPhone 14 Pro Max,iPhone 14 Pro Max,M.A,Tempered,Tempered Glass Privacy,Under Discussion,166.0,699.0,Active,1.362913043478261,1.2947673913043478,952.6762173913045,905.0424065217392
EVRGRN-PUFT-OVRSIZD-TOTE,Evergreen Puft Oversized Tote,,D.G,Puft Oversized Tote,Puft Collection,,,4298.0,active,0.21032608695652175,0.19980978260869564,903.9815217391305,858.7824456521739
PRVCY-SEATH-PROTC-AP-IPMINI6-2021,iPad Mini 6 2021 - Sheath Privacy Glass Screen Protector,,M.A,Tempered,Tempered Glass Privacy,Under Discussion,260.0,1299.0,Active,0.6835597826086957,0.6493817934782609,887.9441576086956,843.5469497282609
CLR-DOB-SS-ZFLP3,Clear Case For Samsung Galaxy Z Flip 3,Samsung Galaxy Z Flip 3,M.A,Generic-Clear Case,Generic Case,Under Discussion,459.0,877.0,Active,0.9639945652173912,0.9157948369565216,845.4232336956521,803.1520720108695
SEGRAS-PVT-SLING-BAG,Pivot Sling Bag - Seagrass,,D.G,Pivot Sling Bag,PIVOT COLLECTION,,,1999.0,active,0.4206521739130435,0.3996195652173913,840.883695652174,798.8395108695652
BLK-CERO-LENS-PRTCTOR-AP-IPH15PLS,Black Cero Camera Lens Protector For iPhone 15 Plus, iPhone 15 Plus,M.A,Camera Lens Protector,Camera Lens Protector,Continue,169.0,499.0,Active,1.5073369565217392,1.4319701086956522,752.1611413043479,714.5530842391305
BLK-AIRPOD-LTHR-CASE-COVR,Black Airpods Leather Case Cover,,D.G,Airpod Leather Cases,Airpod Leather Cases,,,699.0,active,0.9639945652173912,0.9157948369565216,673.8322010869565,640.1405910326087
CORL-PVT-EXPNDBL-CRSBDY-MED,Coral Pivot Expandable Crossbody - Medium,,D.G,Pivot Crossbody Medium,PIVOT COLLECTION,,,1499.0,active,0.4206521739130435,0.3996195652173913,630.5576086956522,599.0297282608695
AMBR-SVNNA-SLVE-LARGE,Amber Savanna Sleeve,,D.G,Pet Laptop Sleeve Large,PET Collection,,,1399.0,active,0.4206521739130435,0.3996195652173913,588.4923913043478,559.0677717391304
MSTRD-CONVY-ADPTR-CASE-MC-P16-2021,Mustard Convoy Leather Adapter Case (140W),,D.G,Adapter Cover Large,Adapter Cover,,,896.5525,active,0.5608695652173913,0.5328260869565217,502.84901086956523,477.7065603260869
EVRGRN-PUFT-PURFECT-CHRM,Evergreen Puft Purrfect Charm,,D.G,Purrfect Charm,Puft Collection,,,599.0,active,0.7302989130434782,0.6937839673913042,437.44904891304344,415.5765964673912
MNT-PUFT-WSHNG-STR-CHRM,Mint Puft Wishing Star Charm,,D.G,Star Charm,Puft Collection,,,678.0,active,0.4206521739130435,0.3996195652173913,285.2021739130435,270.9420652173913
BLUE-CERO-LENS-PRTCTOR-AP-IPH14PLS,Blue Cero Camera Lens Protector For iPhone 14 Plus,iPhone 14 Plus,M.A,Camera Lens Protector,Camera Lens Protector,Under Discussion,169.0,479.0,Active,0.5608695652173913,0.5328260869565217,268.6565217391304,255.2236956521739
CORL-PVT-EXPNDBL-CRSBDY-LRG,Coral Pivot Expandable Crossbody - Large,,D.G,Pivot Crossbody Large,PIVOT COLLECTION,,,1799.0,active,0.14021739130434782,0.13320652173913042,252.25108695652173,239.6385326086956
EVRGRN-PUFT-CRISMAS-TREE-CHRM,Evergreen Puft Christmas Tree Charm,,D.G,Tree Charm,Puft Collection,,,599.0,active,0.4206521739130435,0.3996195652173913,251.97065217391304,239.3721195652174
PRWNKL-PUFT-FRTUN-FISH-CHRM,Periwinkle Puft Fortune Fish Charm,,D.G,Fish Charm,Puft Collection,,,599.0,active,0.4206521739130435,0.3996195652173913,251.97065217391304,239.3721195652174
RED-PUFT-BOW-CHRM,Red Puft Bow Charm,,D.G,Puft Bow Charm,Puft Collection,,,499.0,active,0.21032608695652175,0.19980978260869564,104.95271739130435,99.70508152173913
COL-ANTRCT-TRCK-NYLN-AP-WATCHBND-42,Cool Anthracite Track Nylon Apple WatchBand (42/44/45/46/49mm),42 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2448.0,Active,0.0018779114906832298,0.0017840159161490682,4.5971273291925465,4.367270962732919
BLK-BEM-2-0-MGSAF-AP-IPH17,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 17,iPhone 17,M.A,Beam-2.0,Beam 2.0,Continue,229.0,899.0,Inactive,0.0,0.0,0.0,0.0
POP-67W-TRPL-PRT-GN-DSK-ADPTR-BLK,POP 67W Triple Port GaN Desk Adapter - Black,,M.A,POP Charging System,Wireless Charger,Continue,888.0,2705.0,Active,0.0,0.0,0.0,0.0
POP-67W-TRPL-PRT-GN-DSK-ADPTR-BLU,POP 67W Triple Port GaN Desk Adapter - Blue,,M.A,POP Charging System,Wireless Charger,Continue,888.0,2625.0,Active,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH15PLS,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 15 Plus,iPhone 15 Plus,M.A,Beam-2.0,Beam 2.0,Continue,229.0,1025.0,Active,0.0,0.0,0.0,0.0
POP-33W-TWN-PRT-GN-DSK-ADPTR-BLU,POP 33W Twin Port GaN Desk Adapter - Blue,,M.A,POP Charging System,Wireless Charger,Continue,470.0,1375.0,Active,0.0,0.0,0.0,0.0
STRD-3-0-CLR-DOB-SS-GLS26PLS,Stride 3.0 Clear Case Cover for Samsung Galaxy S26 Plus,Samsung Galaxy S26 Plus,M.A,Generic-Stride 3.0 Case,Stride 3.0 ,Continue,279.0,799.0,Inactive,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH16PRO,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 16 Pro,iPhone 16 Pro,M.A,Beam-2.0,Beam 2.0,Continue,229.0,983.0,Active,0.0,0.0,0.0,0.0
BRWN-VLUR-SNPON-AP-WATCHSTRP-42,Brown Velour Snap On Apple WatchBand (42/44/45/49mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,999.0,Inactive,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH15PRO,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 15 Pro,iPhone 15 Pro,M.A,Beam-2.0,Beam 2.0,Continue,229.0,1002.0,Active,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH17PRO,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 17 Pro,iPhone 17 Pro,M.A,Beam-2.0,Beam 2.0,Continue,229.0,899.0,Inactive,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH15,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 15,iPhone 15,M.A,Beam-2.0,Beam 2.0,Continue,229.0,1012.0,Active,0.0,0.0,0.0,0.0
BLK-OBLOG-EARPHN-POUCH,Oblong Earphones & Cable Pouch - (Black),,M.A,Silicone Products,Oblong Pouch,Continue,110.0,385.0,Active,0.0,0.0,0.0,0.0
GRAY-OBLOG-EARPHN-POUCH,Oblong Earphones & Cable Pouch - (Grey),,M.A,Silicone Products,Oblong Pouch,Continue,110.0,360.0,Active,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH15PROMAX,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 15 Pro Max,iPhone 15 Pro Max,M.A,Beam-2.0,Beam 2.0,Continue,229.0,1047.0,Active,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH14,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 14,iPhone 14,M.A,Beam-2.0,Beam 2.0,Continue,229.0,998.0,Active,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-SS-GLS25,Black Beam 2.0 Magnetic Phone Case Cover for Samsung Galaxy S25,Samsung Galaxy S25,M.A,Beam-2.0,Beam 2.0,Continue,229.0,841.0,Active,0.0,0.0,0.0,0.0
BLK-PLAT-YFLD-MGNTC-IPAR-5-10-9,Black Pleat Y-Fold Magnetic iPad Case for iPad Air 5 2022 10.9 Inch,iPad Air 5 2022 10.9 Inch,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,613.0,1999.0,Active,0.0,0.0,0.0,0.0
WRAP-LCK-CBL-BIND-SETOF4,Wrap-Lock Cable Bind - Set of 4,,M.A,Silicone Products,Cable Accessories,Continue,114.0,299.0,Active,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-SS-GLS25ULTRA,Black Beam 2.0 MagSafe Phone Case Cover for Samsung Galaxy S25 Ultra,Samsung Galaxy S25 Ultra,M.A,Beam-2.0,Beam 2.0,Continue,229.0,862.0,Active,0.0,0.0,0.0,0.0
STRD-3-0-CLR-DOB-SS-GLS26,Stride 3.0 Clear Case Cover for Samsung Galaxy S26,Samsung Galaxy S26,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,279.0,799.0,Inactive,0.0,0.0,0.0,0.0
STRD-3-0-CLR-DOB-SS-GLS26ULTRA,Stride 3.0 Clear Case Cover for Samsung Galaxy S26 Ultra,Samsung Galaxy S26 Ultra,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,279.0,799.0,Inactive,0.0,0.0,0.0,0.0
STRD-3-0-CLR-MEGSAF-AP-IPH14PROMAX,Stride 3.0 Clear MagSafe Phone Case Cover For iPhone 14 Pro Max,iPhone 14 Pro Max,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,279.0,0.0,Active,66.77083775185578,63.43229586426299,0.0,0.0
FOG-BLK-DOM-ARPDPRO3,Dome AirPods Pro 3 Case Cover - Fog Black,,M.A,Dome AirPod Case,AirPods Case Cover,Under Discussion,377.0,1495.0,Active,0.0,0.0,0.0,0.0
HAZE-WHT-BLK-DOM-ARPD,Dome AirPods Case Cover - Haze White,,M.A,Dome AirPod Case,AirPods Case Cover,Under Discussion,493.0,1499.0,Active,0.0,0.0,0.0,0.0
HAZE-WHT-BLK-DOM-ARPD2,Dome AirPods 2 Case Cover - Haze White,,M.A,Dome AirPod Case,AirPods Case Cover,Under Discussion,493.0,1199.0,Active,0.0,0.0,0.0,0.0
HAZE-WHT-BLK-DOM-ARPDPRO3,Dome AirPods Pro 3 Case Cover - Haze White,,M.A,Dome AirPod Case,AirPods Case Cover,Under Discussion,377.0,1506.0,Active,0.0,0.0,0.0,0.0
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-11-2026,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Air 11 (M4) 2026,iPad Air 11 (M4) 2026,M.A,Atlantic Blue-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,0.0,0.0,Active,0.0,0.0,0.0,0.0
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-13-2025,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Air 13 (M3) 2025,iPad Air 13 (M3) 2025,M.A,Atlantic Blue-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,0.0,Active,0.0,0.0,0.0,0.0
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-13-2026,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Air 13 (M4) 2026,iPad Air 13 (M4) 2026,M.A,Atlantic Blue-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,0.0,Active,0.0,0.0,0.0,0.0
BLK-PLAT-YFLD-MGNTC-IP-MINI7-8-3,Black Pleat Y-Fold Magnetic iPad Case for iPad Mini 7 2024 8.3 Inch,iPad Mini 7 2024 8.3 Inch,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,514.0,1714.0,Active,0.0,0.0,0.0,0.0
BLK-PLAT-YFLD-MGNTC-IPAR-11-2026,Black Pleat Y-Fold Magnetic iPad Case for iPad Air 11 (M4) 2026,iPad Air 11 (M4) 2026,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,0.0,Active,0.0,0.0,0.0,0.0
BLK-PLAT-YFLD-MGNTC-IPAR-13-2025,Black Pleat Y-Fold Magnetic iPad Case for iPad Air 13 (M3) 2025,iPad Air 13 (M3) 2025,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,2377.0,Active,0.0,0.0,0.0,0.0
BLK-PLAT-YFLD-MGNTC-IPAR-13-2026,Black Pleat Y-Fold Magnetic iPad Case for iPad Air 13 (M4) 2026,iPad Air 13 (M4) 2026,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,0.0,Active,0.0,0.0,0.0,0.0
BLK-PLAT-YFLD-MGNTC-IPPRO7TH-13,Black Pleat Y-Fold Magnetic iPad Case for iPad Pro 7th Gen 13 Inch,iPad Pro 7th Gen 13 Inch,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,712.0,2420.0,Active,0.0,0.0,0.0,0.0
SGE-GRN-PLAT-YFLD-MGNTC-IPAR-11-2026,Sage Green Pleat Y-Fold Magnetic iPad Case for iPad Air 11 (M4) 2026,iPad Air 11 (M4) 2026,M.A,Sage Green-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,0.0,Active,0.0,0.0,0.0,0.0
SGE-GRN-PLAT-YFLD-MGNTC-IPAR-13-2025,Sage Green Pleat Y-Fold Magnetic iPad Case for iPad Air 13 (M3) 2025,iPad Air 13 (M3) 2025,M.A,Sage Green-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,2451.0,Active,0.0,0.0,0.0,0.0
SGE-GRN-PLAT-YFLD-MGNTC-IPAR-13-2026,Sage Green Pleat Y-Fold Magnetic iPad Case for iPad Air 13 (M4) 2026,iPad Air 13 (M4) 2026,M.A,Sage Green-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,0.0,Active,0.0,0.0,0.0,0.0
BLK-VEKO-ARTAG-CASE,Black Veko AirTag Case,,M.A,Silicone Products,AirTag Case,Under Discussion,59.0,484.0,Active,0.0,0.0,0.0,0.0
NDE-2IN1-WIRLES-CRGNG-DOCK,Node 2-in-1 Wireless Charging Dock,,M.A,Node ,Wireless Charger,Continue,,,,309.6,294.12,,
NDE-3IN1-WIRLES-CRGNG-DOCK,Node 3-in-1 Wireless Charging Dock,,M.A,Node ,Wireless Charger,Continue,,,,399.90000000000003,379.90500000000003,,
NDE-WIRLES-CRGNG-DISK,Wireless Charging Disk,,M.A,Node ,Wireless Charger,Continue,,,,709.5,674.025,,
CARBON-STACK-PLATE,Carbon Stack Colour Plate,,M.A,Stack Colour Plate,Stack Eco System,Continue,219.0,399.0,Inactive,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH17PROMAX,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 17 Pro Max,iPhone 17 Pro Max,M.A,Beam-2.0,Beam 2.0,Continue,229.0,899.0,Inactive,0.0,0.0,0.0,0.0
INDIGO-STACK-PLATE,Indigo Stack Colour Plate,,M.A,Stack Colour Plate,Stack Eco System,Continue,219.0,399.0,Inactive,0.0,0.0,0.0,0.0
SEATH-PRTCTR-APLCTOR-SS-S26ULTRA,Samsung Galaxy S26 Ultra - Sheath Screen Protector with Applicator Tray,Samsung Galaxy S26 Ultra,M.A,Tempered,Tempered Glass,Continue,176.0,608.0,Inactive,0.0,0.0,0.0,0.0
POP-100W-TYPC-KVLR-COR-MGNT-CABL-BLU,POP 100W Type-C Kevlar Core Magnetic Charging Cable - Blue,,M.A,POP Charging System,Wireless Charger,Continue,237.0,950.0,Active,0.0,0.0,0.0,0.0
SLATE-STACK-PLATE,Slate Stack Colour Plate,,M.A,Stack Colour Plate,Stack Eco System,Continue,219.0,399.0,Inactive,0.0,0.0,0.0,0.0
BLK-CERO-LENS-PRTCTOR-AP-IPH17PROMAX,Black Cero Camera Lens Protector For iPhone 17 Pro Max,iPhone 17 Pro Max,M.A,Camera Lens Protector,Camera Lens Protector,Continue,169.0,499.0,Inactive,0.0,0.0,0.0,0.0
BLK-CERO-LENS-PRTCTOR-AP-IPH17PRO,Black Cero Camera Lens Protector For iPhone 17 Pro,iPhone 17 Pro,M.A,Camera Lens Protector,Camera Lens Protector,Continue,169.0,434.0,Inactive,0.0,0.0,0.0,0.0
MONBEM-VELUR-SNPON-APL-WATCH-STRP-38,Moonbeam Velour Snap On Apple WatchBand (38/40/41mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1260.0,Inactive,0.0,0.0,0.0,0.0
GREY-VELUR-SNPON-APL-WATCH-STRP-42,Grey Velour Snap On Apple WatchBand (42/44/45/49mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1188.0,Inactive,0.0,0.0,0.0,0.0
BLUE-VELUR-SNPON-APL-WATCH-STRP-42,Blue Velour Snap On Apple WatchBand (42/44/45/49mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1226.0,Inactive,0.0,0.0,0.0,0.0
BLK-VELUR-SNPON-APL-WATCH-STRP-38,Black Velour Snap On Apple WatchBand (38/40/41mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1162.0,Inactive,0.0,0.0,0.0,0.0
BLUE-VELUR-SNPON-APL-WATCH-STRP-38,Blue Velour Snap On Apple WatchBand (38/40/41mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1324.0,Inactive,0.0,0.0,0.0,0.0
OLIV-VLUR-SNPON-AP-WATCHSTRP-38,Olive Velour Snap On Apple WatchBand (38/40/41mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1359.0,Inactive,0.0,0.0,0.0,0.0
BRWN-VLUR-SNPON-AP-WATCHSTRP-38,Brown Velour Snap On Apple WatchBand (38/40/41mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,999.0,Inactive,0.0,0.0,0.0,0.0
OLIV-VLUR-SNPON-AP-WATCHSTRP-42,Olive Velour Snap On Apple WatchBand (42/44/45/49mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1305.0,Inactive,0.0,0.0,0.0,0.0
BLK-CERO-LENS-PRTCTOR-AP-IPH17,Black Cero Camera Lens Protector For iPhone 17,iPhone 17,M.A,Camera Lens Protector,Camera Lens Protector,Continue,169.0,499.0,Inactive,0.0,0.0,0.0,0.0
KVLR-CORE-USB-CHRGNG-CABLE-100W,DailyObjects SURGE™ Kevlar Core USB-C 100W Charging Cable,,M.A,Surge Charging System,Wireless Charger,Continue,237.0,799.0,Inactive,0.0,0.0,0.0,0.0
OLIV-VLUR-SNPON-2-0-AP-WATCHSTRP-38,Olive Velour Snap On 2.0 Apple WatchBand (38/40/41/Series10 42mm),,M.A,Velour China Straps,Watch Band,Continue,371.0,999.0,Inactive,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH14PRO,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 14 Pro,iPhone 14 Pro,M.A,Beam-2.0,Beam 2.0,Continue,229.0,1014.0,Active,0.0,0.0,0.0,0.0
GREY-VELUR-SNPON-APL-WATCH-STRP-38,Grey Velour Snap On Apple WatchBand (38/40/41/Series10 42mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,999.0,Inactive,0.0,0.0,0.0,0.0
SEATH-PRTCTR-APLCTOR-SS-S26,Samsung Galaxy S26 - Sheath Screen Protector with Applicator Tray,Samsung Galaxy S26 ,M.A,Tempered,Tempered Glass,Continue,176.0,599.0,Inactive,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-SS-GLS24,Black Beam 2.0 Magnetic Phone Case Cover for Samsung Galaxy S24,Samsung Galaxy S24,M.A,Beam-2.0,Beam 2.0,Continue,229.0,699.0,Inactive,0.0,0.0,0.0,0.0
BLK-FRSTD-MGNTIC-CLR-ON-13S,Black Frosted Magnetic Clear Case Cover For OnePlus 13s,OnePlus 13s,M.A,Generic-Frosted Case,Generic Case,Under Discussion,330.0,887.0,Active,0.0,0.0,0.0,0.0
GRY-CERO-LENS-PRTCTOR-AP-IPH16PRO,Grey Cero Camera Lens Protector For iPhone 16 Pro,iPhone 16 Pro,M.A,Camera Lens Protector,Camera Lens Protector,Under Discussion,169.0,499.0,Inactive,0.0,0.0,0.0,0.0
BLK-BEM-2-0-MGSAF-AP-IPH14PROMAX,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 14 Pro Max,iPhone 14 Pro Max,M.A,Beam-2.0,Beam 2.0,Continue,229.0,1011.0,Active,0.0,0.0,0.0,0.0
BRWN-TAN-URBN-TECH-BRF-BAF-LARGE,Brown-Tan Urban Tech Brief Bag - Large,,D.G,Briefcase Bag Large,Messenger Bag,,,2957.0,Inactive,0.0,0.0,0.0,0.0
FOG-BLK-DOM-ARPD,Dome AirPods Case Cover - Fog Black,,M.A,Dome AirPod Case,AirPods Case Cover,Under Discussion,493.0,699.0,Active,0.0,0.0,0.0,0.0
BLUE-CERO-LENS-PRTCTOR-AP-IPH15,Blue Cero Camera Lens Protector For iPhone 15,iPhone 15,M.A,Camera Lens Protector,Camera Lens Protector,Under Discussion,169.0,487.0,Active,0.0,0.0,0.0,0.0
BLUE-CERO-LENS-PRTCTOR-AP-IPH15PLS,Blue Cero Camera Lens Protector For iPhone 15 Plus,iPhone 15 Plus,M.A,Camera Lens Protector,Camera Lens Protector,Under Discussion,169.0,499.0,Active,0.0,0.0,0.0,0.0
Sheath-TEMP-GLAS-APLCTOR-AP-IPH14,iPhone 14 - Sheath Screen Protector with Applicator Tray,iPhone 14,M.A,Tempered,Tempered Glass,Continue,166.0,716.0,Active,0.0,0.0,0.0,0.0
Sheath-TEMP-GLAS-APLCTOR-AP-IPH14PLS,iPhone 14 Plus - Sheath Screen Protector with Applicator Tray,iPhone 14 Plus,M.A,Tempered,Tempered Glass,Continue,166.0,708.0,Active,0.0,0.0,0.0,0.0
Sheath-TEMP-GLAS-APLCTOR-AP-IPH14PRO,iPhone 14 Pro - Sheath Screen Protector with Applicator Tray,iPhone 14 Pro,M.A,Tempered,Tempered Glass,Continue,166.0,702.0,Active,0.0,0.0,0.0,0.0
Sheath-TEMP-GLAS-APLCTOR-AP-IPH14PROMAX,iPhone 14 Pro Max - Sheath Screen Protector with Applicator Tray,iPhone 14 Pro Max,M.A,Tempered,Tempered Glass,Continue,166.0,702.0,Active,0.0,0.0,0.0,0.0
BLK-AIR-SKN-SLM-DOB-SS-ZFLD6,Black Air Skin Slim Case For Samsung Galaxy Z Fold 6,Samsung Galaxy Z Fold 6,M.A,Black Generic-AirSkin Case,Generic Case,Under Discussion,209.0,1060.0,Active,0.0,0.0,0.0,0.0
CLER-GO-PIXEL9PRO,Clear Case Cover for Google Pixel 9 Pro Fold,Google Pixel 9 Pro Fold,M.A,Generic-AirThin Case,Generic Case,Under Discussion,214.0,758.0,Active,0.0,0.0,0.0,0.0
GRN-AIR-SKN-SLM-DOB-SS-ZFLD6,Green Air Skin Slim Case For Samsung Galaxy Z Fold 6,Samsung Galaxy Z Fold 6,M.A,Green Generic-AirSkin Case,Generic Case,Under Discussion,209.0,1043.0,Active,0.0,0.0,0.0,0.0
BRWN-VLUR-SNPON-2-0-AP-WATCHSTRP-38,Brown Velour Snap On 2.0 Apple WatchBand (38/40/41/Series10 42mm),,M.A,Velour China Straps,Watch Band,Continue,371.0,0.0,Inactive,0.0,0.0,0.0,0.0
SRGE-BTRY-PACK-CHRGR,DailyObjects SURGE™ Magnetic MagSafe Wireless Battery Pack - 10000 mAh,,M.A,Node ,Wireless Charger,Continue,,,,0.0,0.0,,
4IN1-SRG-BRDED-CHRGNG-CABLE,SURGE 4-in-1 Universal Braided Charging Cable,,M.A,Node ,Wireless Charger,Continue,,,,0.0,0.0,,
SURG-2-N1-MGNT-CHRGN-STATION,DailyObjects SURGE? 2-In-1 Universal Magnetic Wireless Charging Station (18W),,M.A,Node ,Wireless Charger,Continue,,,,0.0,0.0,,
TAN-GEN-LEATHER-SKIN-FIT-CRWLT,DailyObjects Tan Leather Skinny Fit Card Wallet,,D.G,Skinny Fit,Skinny Fit Leather Tan,End of life,,373.0,Inactive,0.0,0.0,0.0,0.0
TAN-GEN-LTHER-ZIP-WALLET,Tan Genuine Leather Women's Zip Wallet,,D.G,Zip Wallet,Leather Wallet,,,1130.0,Inactive,0.0,0.0,0.0,0.0
